State,Domain,"Reporting Program","Measure Name","Measure Abbreviation","Measure Type","Rate Definition",FFY,Population,Methodology,"State Rate","Number of States Reporting",Median,"Bottom Quartile","Top Quartile",Notes,Source,"State-Specific Comments","Rate Used in Calculating State Mean and Median"
Iowa,"Dental and Oral Health Services","Child Core Set","Topical Fluoride for Children: Ages 1 through 20",TFL-CH,"Higher rates are better for this measure","Percentage of Enrolled Children who Received at Least Two Topical Fluoride Applications as Dental or Oral Health Services: Total (Ages 1 through 20)",2022,"Medicaid & CHIP",Administrative,18.6,25,19.3,16.8,23.3,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (2 MCOs).",Yes
Iowa,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: All Women Ages 15 to 20",CCW-CH,"Higher rates are better for this measure","Percentage of Women at Risk for Unintended Pregnancy Provided a Most Effective or Moderately Effective Method of Contraception: Ages 15 to 20",2022,"Medicaid & CHIP",Administrative,29.9,40,26.3,19.1,29.3,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",Yes
Iowa,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: All Women Ages 15 to 20",CCW-CH,"Higher rates are better for this measure","Percentage of Women at Risk for Unintended Pregnancy Provided a Long-Acting Reversible Method of Contraception: Ages 15 to 20",2022,"Medicaid & CHIP",Administrative,3.4,40,3.4,2.7,4.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",Yes
Iowa,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: Postpartum Women Ages 15 to 20",CCP-CH,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Most Effective or Moderately Effective Method of Contraception Within 3 Days of Delivery: Ages 15 to 20",2022,"Medicaid & CHIP",Administrative,DS,34,5.7,3.8,8.5,"DS = Data suppressed because data cannot be displayed per the Centers for Medicare & Medicaid Services' cell-size suppression policy, which prohibits the direct reporting of data for beneficiary and record counts of 1 to 10 and values from which users can derive values of 1 to 10.","Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",No
Iowa,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: Postpartum Women Ages 15 to 20",CCP-CH,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Most Effective or Moderately Effective Method of Contraception Within 60 Days of Delivery: Ages 15 to 20",2022,"Medicaid & CHIP",Administrative,39.7,40,39.4,34.1,44.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",Yes
Iowa,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: Postpartum Women Ages 15 to 20",CCP-CH,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 3 Days of Delivery: Ages 15 to 20",2022,"Medicaid & CHIP",Administrative,DS,30,3.1,1.6,4.9,"DS = Data suppressed because data cannot be displayed per the Centers for Medicare & Medicaid Services' cell-size suppression policy, which prohibits the direct reporting of data for beneficiary and record counts of 1 to 10 and values from which users can derive values of 1 to 10.","Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",No
Iowa,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: Postpartum Women Ages 15 to 20",CCP-CH,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 60 Days of Delivery: Ages 15 to 20",2022,"Medicaid & CHIP",Administrative,12.5,40,15.3,12.1,18.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",Yes
Iowa,"Maternal and Perinatal Health","Child Core Set","Live Births Weighing Less Than 2,500 Grams",LBW-CH,"Lower rates are better for this measure","Percentage of Live Births that Weighed Less Than 2,500 Grams",2022,"Medicaid only",Administrative,8.0,52,10.1,11.1,9.2,,"Mathematica analysis of the Centers for Disease Control and Prevention Wide-ranging Online Data for Epidemiologic Research (CDC WONDER) data as of February 2, 2023.","CMS calculated rate using CDC WONDER data.",Yes
Iowa,"Maternal and Perinatal Health","Child Core Set","Low-Risk Cesarean Delivery",LRCD-CH,"Lower rates are better for this measure","Percentage of Nulliparous, Term, Singleton, in a Cephalic Presentation Births Delivered by Cesarean",2022,"Medicaid only",Administrative,23.2,52,24.7,26.9,22.5,,"Mathematica analysis of the Centers for Disease Control and Prevention Wide-ranging Online Data for Epidemiologic Research (CDC WONDER) data as of February 2, 2023.","CMS calculated rate using CDC WONDER data.",Yes
Iowa,"Maternal and Perinatal Health","Child Core Set","Prenatal and Postpartum Care: Timeliness of Prenatal Care",PPC-CH,"Higher rates are better for this measure","Percentage of Women Delivering a Live Birth with a Prenatal Care Visit in the First Trimester, on or before the enrollment start date, or within 42 Days of Enrollment in Medicaid or CHIP",2022,"Medicaid & CHIP",Administrative,75.9,47,81.5,75.2,87.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (2 MCOs).",Yes
Iowa,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 3 to 11",2022,"Medicaid & CHIP",Administrative,60.7,49,54.2,49.8,60.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",Yes
Iowa,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 12 to 17",2022,"Medicaid & CHIP",Administrative,58.8,49,49.0,43.4,55.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",Yes
Iowa,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 18 to 21",2022,"Medicaid & CHIP",Administrative,38.9,49,22.5,19.9,30.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",Yes
Iowa,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 3 to 21",2022,"Medicaid & CHIP",Administrative,56.7,50,47.6,42.6,54.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",Yes
Iowa,"Primary Care Access and Preventive Care","Child Core Set","Childhood Immunization Status: Age 2",CIS-CH,"Higher rates are better for this measure","Percentage who had a Measles, Mumps, and Rubella (MMR) Vaccination by their Second Birthday",2022,"Medicaid & CHIP",Administrative,69.3,46,82.0,78.4,84.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",Yes
Iowa,"Primary Care Access and Preventive Care","Child Core Set","Childhood Immunization Status: Age 2",CIS-CH,"Higher rates are better for this measure","Percentage who had at Least Two Flu Vaccinations by their Second Birthday",2022,"Medicaid & CHIP",Administrative,40.0,46,45.7,37.1,52.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",Yes
Iowa,"Primary Care Access and Preventive Care","Child Core Set","Childhood Immunization Status: Age 2",CIS-CH,"Higher rates are better for this measure","Percentage Up to Date on Immunizations (Combination 3) by their Second Birthday",2022,"Medicaid & CHIP",Administrative,33.3,47,61.5,56.4,67.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",Yes
Iowa,"Primary Care Access and Preventive Care","Child Core Set","Childhood Immunization Status: Age 2",CIS-CH,"Higher rates are better for this measure","Percentage Up to Date on Immunizations (Combination 10) by their Second Birthday",2022,"Medicaid & CHIP",Administrative,18.7,48,32.9,26.9,39.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",Yes
Iowa,"Primary Care Access and Preventive Care","Child Core Set","Chlamydia Screening in Women Ages 16 to 20",CHL-CH,"Higher rates are better for this measure","Percentage of Sexually Active Women Screened for Chlamydia: Ages 16 to 20",2022,"Medicaid & CHIP",Administrative,36.8,49,47.2,42.7,58.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (2 MCOs).",Yes
Iowa,"Primary Care Access and Preventive Care","Child Core Set","Developmental Screening in the First Three Years of Life: Ages 0 to 3",DEV-CH,"Higher rates are better for this measure","Percentage Screened for Risk of Developmental, Behavioral, and Social Delays Using a Standardized Screening Tool: Ages 0 to 3",2022,"Medicaid & CHIP",Administrative,31.8,37,34.7,27.3,51.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (2 MCOs).",Yes
Iowa,"Primary Care Access and Preventive Care","Child Core Set","Well-Child Visits in the First 30 Months of Life",W30-CH,"Higher rates are better for this measure","Percentage of Children who had 6 or More Well-Child Visits with a Primary Care Practitioner during the First 15 Months of Life",2022,"Medicaid & CHIP",Administrative,58.4,48,57.5,51.3,61.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",Yes
Iowa,"Primary Care Access and Preventive Care","Child Core Set","Well-Child Visits in the First 30 Months of Life",W30-CH,"Higher rates are better for this measure","Percentage of Children who had 2 or More Well-Child Visits with a Primary Care Practitioner during the 15th to 30th Months of Life",2022,"Medicaid & CHIP",Administrative,65.1,48,65.1,60.4,71.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (2 MCOs).",Yes
Kansas,"Behavioral Health Care","Child Core Set","Follow-Up After Emergency Department Visit for Alcohol and Other Drug Abuse or Dependence: Ages 13 to 17",FUA-CH,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Alcohol and Other Drug Abuse or Dependence with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 13 to 17",2022,"Medicaid & CHIP",Administrative,21.7,25,10.6,6.0,16.3,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (2 MCOs). Rate is provisional.",Yes
Kansas,"Behavioral Health Care","Child Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Ages 6 to 17",FUM-CH,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days of the ED Visit: Ages 6 to 17",2022,"Medicaid & CHIP",Administrative,67.7,40,54.6,46.2,65.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). Rates are provisional. One MCO did not provide data.",Yes
Kansas,"Behavioral Health Care","Child Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Ages 6 to 17",FUM-CH,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 6 to 17",2022,"Medicaid & CHIP",Administrative,73.9,40,72.7,63.6,76.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (2 MCOs). Rates are provisional. One MCO did not provide data.",Yes
